DDCTransactionId800B30BD4C56B7436BEC3C88C7756F0C_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.29-16.32.19, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.493627ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_112, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_111, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.113226ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_113, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_111, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=85.286011ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_140, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA19B32040070FBADE6AB0898FFFB73E__FC66C2CCDDBBFA51F9CA6AA3C105F20BF607993B, StartTime=2015.11.29-16.32.41, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=104.836708ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_141, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_140, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116870ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_142, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_140, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=104.589394ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_36E2F797453649369F1F02AA2D200E1E__9440EAF02389F2EE8AB3EB207C5B105FB9BB1D27, StartTime=2015.11.29-16.32.41, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=14.260188ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_161, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_160, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.127133ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_162, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_160, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=14.072471ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_163, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_36E2F797453649369F1F02AA2D200E1E__9A2C419F1F81BE0DEDB8C1D0FBDDAF182DD5C872, StartTime=2015.11.29-16.32.41, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=55.508892ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_164, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_163, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122830ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_165, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_163, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=55.344353ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_114, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__782C7A4E1557AE14B804CC34CFF718B2D478C0DE, StartTime=2015.11.29-16.32.41, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=34.163471ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_115, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_114, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115544ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_116, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_114, StartTime=2015.11.29-16.32.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=33.991978ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_166, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_F054DE3E49A602FC346C36AF84C9B3C5__50B063C9F5F616C4E5BBEA59634F3852839127EE, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=33.526493ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_167, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_166, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.118192ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_168, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_166, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=33.371548ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_117, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_A06CE7E74D1ABEA21AE6FE80010F1CAA__711DB8D4A75DA3D7ECE6FA005899B2513219A0A6, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=55.554249ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_118, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_117, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.118524ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_119, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_117, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=55.387726ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_143, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA19B32040070FBADE6AB0898FFFB73E__04226DF3E765F1855F4AF1558E36A3090CDFD982, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=59.927029ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_144, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_143, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.122827ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_145, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_143, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=59.741295ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_169, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2EAB291946D9E547A76277BA9E87F52A_0__1A54693C80649E0D619D99AA59AD3159CFB2FCEC, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=4410 bytes, Retrieved=true, Duration=54.499790ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_170, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_169, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.115212ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_171, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_169, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=54.349155ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_120, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C58647354561F04D0A9B11A6C39BDC2B_0__FFD96FC4728233613A47EAC95C256AA67761DD5A, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=30.415092ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_121, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_120, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.296310ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_122, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_120, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=30.073431ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_EA19B32040070FBADE6AB0898FFFB73E__96CC373B79DC55C01EB6CCEA8E7165170AE7FA98, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=31.544373ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_147, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_146, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.114553ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_148, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_146, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=31.388107ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_172, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2EAB291946D9E547A76277BA9E87F52A_0__7964B91F05B7AFDA7CB7DCA03E1CCE39B2C8F29D, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=524547 bytes, Retrieved=true, Duration=143.347458ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_173, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_172, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.507530ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_174, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_172, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=142.440659ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_123, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C58647354561F04D0A9B11A6C39BDC2B_0__3C165209DA57861E760C7FDE86B34DAB4BEDD9C2, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=76.039215ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_124, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_123, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.135738ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_125, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_123, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=75.761780ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_149, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6424FD414CD58771312D57A17095A072_0__E6F99D52B00B2A72C74F370833BEC4E89D0CC54C, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=18.383671ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_150, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_149, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.110246ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_151, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_149, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=18.233694ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_152, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6424FD414CD58771312D57A17095A072_0__CEC46DFF47A7270E3253D9CB8121FE4500C4C570, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=99.397217ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_153, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_152, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.116207ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_154, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_152, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=99.137001ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_126, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C58647354561F04D0A9B11A6C39BDC2B_0__78B0BCCD73DAE1F80DDD62D84EDBB3DD17A90F4E, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=23.441761ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_127, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_126, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.125807ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_128, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_126, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.252718ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_129, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_C58647354561F04D0A9B11A6C39BDC2B_0__D6936F37D0D4D033CB6AB36541EFF9628251AD38, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=29.998604ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_130, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_129, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.138387ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_131, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_129, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=29.808239ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_132, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_DA9A8AD44E4E0791029ED78F5495A5B5_0__8332A5B2E268B0DE9288294948AA138C2C532D1F, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=55.948887ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_133, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_132, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.133093ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_134, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_132, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=55.770111ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_155, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6424FD414CD58771312D57A17095A072_0__015BCFA1DFE7077D2014C7F99CD8FC2A8737FE09, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=33026 bytes, Retrieved=true, Duration=41.452316ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_156, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_155, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.073500ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_157, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_155, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=41.321537ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_175, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_2EAB291946D9E547A76277BA9E87F52A_0__64FA38FB253D4D0C088FF759CA06DBD4AE1CF402, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=398.795288ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_176, CachedDataProbablyExists, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_175, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.075813ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId25F4702B4C616F56F950798555296023_177, GetCachedData, Parent=DDCTransactionId25F4702B4C616F56F950798555296023_175, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=398.594666ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_158, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_6424FD414CD58771312D57A17095A072_0__14193CF8B11398D9CB4C66A5A10B7355F9A90096, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=8449 bytes, Retrieved=true, Duration=156.086716ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_159, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_158, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.117198ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_160, GetCachedData, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_158, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=155.925140ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_135, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_DA9A8AD44E4E0791029ED78F5495A5B5_0__C837127C3C0D003B848D21680A68BBD3B109183E, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=131330 bytes, Retrieved=true, Duration=347.738647ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_136, CachedDataProbablyExists, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_135, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.131104ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_137, GetCachedData, Parent=DDCTransactionId0A18DB2E45709492BBFAF39E270CF7C0_135, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=347.471466ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_161, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_G8_3A10A763413311D5F58AC1829854DD54_0__A5DDCBF7847DAB6071D0823EFE2B6E0B1C374297, StartTime=2015.11.29-16.32.42, HierarchicalDDC, DataSize=4119 bytes, Retrieved=true, Duration=174.842499ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_162, CachedDataProbablyExists, Parent=DDCTransactionIdC7D943714B046B3693DBFCA11799A35D_161, StartTime=2015.11.29-16.32.42, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.097334ms, RunGuid=RunIDC7FDF31D49C1B7184E551EA6CF40A159
