DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.57.21, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.498424ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_245, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Geometry/Meshes/CubeMaterial.uasset, FlushAsyncLoading=0.016220ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.219829ms, TagPackageExports=0.341665ms, BeginCacheForCookedPlatformData=0.006951ms, SerializeImports=0.379406ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.004303ms, SerializeSummary=0.008941ms, SerializeNames=0.064228ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.016555ms, SortExportsNonSeekfree=0.009600ms, SortExportsSeekfreeConstructor=0.008274ms, SortExportsSeekfreeInner=0.727695ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.008941ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020195ms, SerializeExports=0.635326ms, SerializeBulkData=0.014566ms, AsyncWrite=0.105940ms, UnaccountedTime=169.626160ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, AllOfLoadPackage_Duration=0.674389ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.397287ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.047676ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080116ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.898687ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_344, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_143, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_8EDAF7A54E378800FEB2178634331__D89B4B727EE1E1D9A987D925955029B933591292, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=6014 bytes, Retrieved=true, Duration=0.113890ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_246, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionStick.uasset, FlushAsyncLoading=0.015888ms, FlushStreamingFunc=0.034433ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.105944ms, TagPackageExports=0.050653ms, BeginCacheForCookedPlatformData=0.037741ms, SerializeImports=0.067871ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003971ms, SerializeSummary=0.008941ms, SerializeNames=0.032775ms, SerializeGatherableTextData=0.003640ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004966ms, SortExportsSeekfreeConstructor=0.010926ms, SortExportsSeekfreeInner=0.161231ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006292ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.051647ms, SerializeBulkData=0.007946ms, AsyncWrite=0.054624ms, UnaccountedTime=0.134084ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, AllOfLoadPackage_Duration=0.629701ms, AllOfLoadPackage_HitCount=6, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=6, CacheForCookedPlatformData_Duration=0.717431ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042047ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080120ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.431219ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_345, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.017550ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_144, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__A8F0AA4345DA63B02C5E76E8CDD15A76D906C9DE, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=6309 bytes, Retrieved=true, Duration=0.133421ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_152, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_3F3B1DD44FE006226A690596DBDDE__124F7D8D2718E263E1691CDD9F88C4222659C194, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.133421ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_247, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad.uasset, FlushAsyncLoading=0.010595ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.072837ms, TagPackageExports=0.048004ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.055619ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.007283ms, SerializeNames=0.014570ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.154279ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005957ms, SerializeImportMap=0.002317ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010267ms, SerializeExports=0.052638ms, SerializeBulkData=0.007946ms, AsyncWrite=0.053965ms, UnaccountedTime=0.135075ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, AllOfLoadPackage_Duration=3.080942ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.053301ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.006620ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041716ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.034761ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.864914ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_248, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin_PhysicsAsset.uasset, FlushAsyncLoading=0.013903ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003312ms, ResetLoadersForSaveUnMarkAllObjects=0.091374ms, TagPackageExports=0.203278ms, BeginCacheForCookedPlatformData=0.005297ms, SerializeImports=0.324782ms, GatherLocalizableTextData=0.003308ms, MarkNames=0.008609ms, SerializeSummary=0.009600ms, SerializeNames=0.066876ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.019867ms, SortExportsNonSeekfree=0.985924ms, SortExportsSeekfreeConstructor=0.015561ms, SortExportsSeekfreeInner=0.589639ms, SortExportsSeekfree=0.017878ms, BuildDependencyMap=0.021186ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.008605ms, SerializeDependencyMap=0.003312ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.016551ms, SerializeExports=0.308558ms, SerializeBulkData=0.010926ms, AsyncWrite=0.083100ms, UnaccountedTime=0.108592ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, AllOfLoadPackage_Duration=0.044364ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045687ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.016220ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=6.639611ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_249, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, FlushAsyncLoading=0.017546ms, FlushStreamingFunc=0.004966ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.209901ms, TagPackageExports=0.120841ms, BeginCacheForCookedPlatformData=0.003971ms, SerializeImports=0.146665ms, GatherLocalizableTextData=0.003312ms, MarkNames=0.006951ms, SerializeSummary=0.010926ms, SerializeNames=0.099320ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.024833ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.681672ms, SortExportsSeekfree=0.004966ms, BuildDependencyMap=0.007946ms, SerializeImportMap=0.008278ms, SerializeExportMap=0.003640ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.017878ms, SerializeExports=2.043035ms, SerializeBulkData=0.041384ms, AsyncWrite=1.081277ms, UnaccountedTime=0.256579ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, AllOfLoadPackage_Duration=0.511181ms, AllOfLoadPackage_HitCount=13, ResolveRedirectors_Duration=0.001982ms, ResolveRedirectors_HitCount=13, CacheForCookedPlatformData_Duration=3.573570ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.046019ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080779ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.516795ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_346, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_153, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.135075ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_145, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___E4261310C6827BE0699E0E38E182C3B841FFD2EB, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=2.368476ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_108, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___8840DF5883E6EC5500D3350FB12B05898FBAE0C5, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.585001ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_109, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___656A5593B9A79465290398ABD19F32BF841D32E1, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.156268ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_250, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, FlushAsyncLoading=0.016224ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.195000ms, TagPackageExports=0.054628ms, BeginCacheForCookedPlatformData=0.036418ms, SerializeImports=0.065550ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003975ms, SerializeSummary=0.009269ms, SerializeNames=0.019204ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009272ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.152294ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.003640ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002321ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.050653ms, SerializeBulkData=0.054296ms, AsyncWrite=0.135742ms, UnaccountedTime=0.190362ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
../../../Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, AllOfLoadPackage_Duration=0.864096ms, AllOfLoadPackage_HitCount=2, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=2, CacheForCookedPlatformData_Duration=0.345308ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.065222ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.079457ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.604035ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_347, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.015229ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_146, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C49FDA8C4EFE04B87EBA5CB5A57D2__068B523AE52B2D61E14EDFB3764754121E26AA52, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=1882 bytes, Retrieved=true, Duration=0.128787ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_251, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton3.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.004303ms, ResetLoadersForSaveUnMarkAllObjects=0.078134ms, TagPackageExports=0.048999ms, BeginCacheForCookedPlatformData=0.241019ms, SerializeImports=0.060584ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003312ms, SerializeSummary=0.008274ms, SerializeNames=0.014570ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.008941ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.161231ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.049662ms, SerializeBulkData=0.007946ms, AsyncWrite=0.053633ms, UnaccountedTime=0.140041ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, AllOfLoadPackage_Duration=0.487007ms, AllOfLoadPackage_HitCount=16, ResolveRedirectors_Duration=0.001322ms, ResolveRedirectors_HitCount=16, CacheForCookedPlatformData_Duration=1.880147ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.285380ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.155933ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.892067ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_348, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.010595ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId9BF31AD7424EA6B48CD3479B5E9C59E2_110, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___16038ABA287E49944BE289986A4BB06926AA464A, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.118855ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_147, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___22817D37760A7F9C8F40F845F65CB9EC772EBB0F, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=0.705179ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId0C7646764CC989FD6582729E93123F4E_148, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___4F34334FA6A9D9F791DB345AD97BBCBD69A1192B, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=65795 bytes, Retrieved=true, Duration=0.239361ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_154, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_9D79806F4FC0A8F037E5F6AFD2EE46E8___F709916AAEE2E75162D4B5C090FCD68C14DACFED, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=16643 bytes, Retrieved=true, Duration=0.088729ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
SavePackageTransactionId70BA007A4C69FE604B747E9CB953F123_252, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Textures/UE4Man_Logo_N.uasset, FlushAsyncLoading=0.018537ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.126470ms, TagPackageExports=0.061579ms, BeginCacheForCookedPlatformData=0.039730ms, SerializeImports=0.064228ms, GatherLocalizableTextData=0.002977ms, MarkNames=0.004970ms, SerializeSummary=0.009932ms, SerializeNames=0.139050ms, SerializeGatherableTextData=0.004303ms, BuildExportMap=0.011586ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.011254ms, SortExportsSeekfreeInner=0.210561ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007283ms, SerializeImportMap=0.003975ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014238ms, SerializeExports=0.053301ms, SerializeBulkData=0.060584ms, AsyncWrite=0.111569ms, UnaccountedTime=0.163879ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Aluminum01.uasset, AllOfLoadPackage_Duration=0.348620ms, AllOfLoadPackage_HitCount=9, ResolveRedirectors_Duration=0.001326ms, ResolveRedirectors_HitCount=9, CacheForCookedPlatformData_Duration=1.616288ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043374ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080116ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.869883ms, SaveCookedPackage_HitCount=1, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionId68DF1F95497BBC7EDF9E359C7D080304_349, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__3C5BFA81A17D8CFE09D86A05346BFF1F1568772B, StartTime=2015.10.28-21.57.30, HierarchicalDDC, Duration=0.019200ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
DDCTransactionIdC2B0A7E54B9D3CCA78C947AED5125AC3_155, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C25F0AA4434FAD95C399DCB32877C__3C5BFA81A17D8CFE09D86A05346BFF1F1568772B, StartTime=2015.10.28-21.57.30, HierarchicalDDC, DataSize=4155 bytes, Retrieved=true, Duration=0.127465ms, RunGuid=RunID51FE024348890DF69848A7A541091D14
