DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.10.28-21.45.02, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.547260ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_319, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_318, StartTime=2015.10.28-21.45.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.090715ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_320, GetCachedData, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_318, StartTime=2015.10.28-21.45.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=23.612261ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_321, GetCachedData, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF44273AC__6E7B2A67EC1DC7A89DC0485B1E74A01AA2F75B1C, StartTime=2015.10.28-21.45.40, HierarchicalDDC, Retrieved=false, Duration=0.124816ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_322, CachedDataProbablyExists, Parent=DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_321, StartTime=2015.10.28-21.45.40, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.107598ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Materials/HealthBad.uasset, AllOfLoadPackage_Duration=846.306063ms, AllOfLoadPackage_HitCount=28907, ResolveRedirectors_Duration=1.722895ms, ResolveRedirectors_HitCount=28907, CacheForCookedPlatformData_Duration=1335.873745ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043042ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.017550ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=3.825516ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_152, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF44273AC__6E7B2A67EC1DC7A89DC0485B1E74A01AA2F75B1C, StartTime=2015.10.28-21.45.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.103623ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_153, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF44273AC__6E7B2A67EC1DC7A89DC0485B1E74A01AA2F75B1C, StartTime=2015.10.28-21.45.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.040058ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_154, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufF44273AC__6E7B2A67EC1DC7A89DC0485B1E74A01AA2F75B1C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.141036ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_155, CachedDataProbablyExists, Parent=DDCTransactionId5761980B40FF6E9EBDC161827799A901_154, StartTime=2015.10.28-21.45.41, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.123821ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_247, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Materials/HealthBad.uasset, FlushAsyncLoading=0.016555ms, FlushStreamingFunc=0.005957ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.149645ms, TagPackageExports=1.063395ms, BeginCacheForCookedPlatformData=0.010595ms, SerializeImports=0.287369ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.005625ms, SerializeSummary=0.010926ms, SerializeNames=0.047676ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.011586ms, SortExportsNonSeekfree=0.006292ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.524744ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.003312ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018205ms, SerializeExports=0.394970ms, SerializeBulkData=0.011586ms, AsyncWrite=0.095017ms, UnaccountedTime=0.102632ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, AllOfLoadPackage_Duration=68.963937ms, AllOfLoadPackage_HitCount=380, ResolveRedirectors_Duration=0.025824ms, ResolveRedirectors_HitCount=380, CacheForCookedPlatformData_Duration=39.463244ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.041384ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.087731ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.683164ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_323, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_5FF2868842E6DED8A4C0CB8217190__C44A22A45D6E1E0CCC23391DA16ECB5C18F2849C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=3294 bytes, Retrieved=true, Duration=39.227520ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_248, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton1_off.uasset, FlushAsyncLoading=0.025161ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003308ms, ResetLoadersForSaveUnMarkAllObjects=0.088397ms, TagPackageExports=0.048667ms, BeginCacheForCookedPlatformData=0.035424ms, SerializeImports=0.052642ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.019204ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.009932ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.161562ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001986ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010926ms, SerializeExports=0.049658ms, SerializeBulkData=0.007618ms, AsyncWrite=0.113226ms, UnaccountedTime=0.240687ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, AllOfLoadPackage_Duration=98.522209ms, AllOfLoadPackage_HitCount=197, ResolveRedirectors_Duration=0.014577ms, ResolveRedirectors_HitCount=197, CacheForCookedPlatformData_Duration=21.505989ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.042375ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.080779ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.554042ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_324, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.012580ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId847D1FF64FACBBEA883FF99E62B9E9FB_128, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E8E1BDB0D057288DAED17D58CD776918028D2DCF, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=2244 bytes, Retrieved=true, Duration=20.838554ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_158, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_D5542AFE4886708885DF42B1BE8F6__E1EF18F9937084B0C07D23A905483B754F02B379, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.238039ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_249, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_off.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.094686ms, TagPackageExports=0.049662ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053633ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.008274ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008609ms, SortExportsSeekfreeInner=0.162885ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006624ms, SerializeImportMap=0.013575ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010263ms, SerializeExports=0.060584ms, SerializeBulkData=0.007283ms, AsyncWrite=0.065222ms, UnaccountedTime=0.143021ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, AllOfLoadPackage_Duration=36.744814ms, AllOfLoadPackage_HitCount=303, ResolveRedirectors_Duration=0.017211ms, ResolveRedirectors_HitCount=303, CacheForCookedPlatformData_Duration=32.297891ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043701ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083763ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.581851ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_325, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.009932ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_159, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__536E815204A7A55A1C3DC28912842A9998DC951D, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=31.120602ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId847D1FF64FACBBEA883FF99E62B9E9FB_129, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__A885F07B0952CD16CE13DADC3D75FAA72804CE9A, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.346631ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_156, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_F562DDF94D8D885AE92078A9DD770__E711B9F5E3FE93BF616817FF2150AFFDB1723C2E, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.066545ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_250, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad2.uasset, FlushAsyncLoading=0.013575ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.089057ms, TagPackageExports=0.049993ms, BeginCacheForCookedPlatformData=0.036750ms, SerializeImports=0.054292ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.008941ms, SerializeNames=0.014897ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.008609ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.008941ms, SortExportsSeekfreeInner=0.158582ms, SortExportsSeekfree=0.002317ms, BuildDependencyMap=0.006288ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.001989ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001658ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.056285ms, SerializeBulkData=0.007942ms, AsyncWrite=0.058267ms, UnaccountedTime=0.135407ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, AllOfLoadPackage_Duration=0.050653ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000000ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.004634ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.034433ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.012580ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.711302ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_251, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige.uasset, FlushAsyncLoading=0.011917ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.002649ms, ResetLoadersForSaveUnMarkAllObjects=0.132099ms, TagPackageExports=0.041384ms, BeginCacheForCookedPlatformData=0.003640ms, SerializeImports=0.067540ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.005297ms, SerializeSummary=0.007283ms, SerializeNames=0.031453ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.041384ms, SortExportsNonSeekfree=0.025492ms, SortExportsSeekfreeConstructor=0.007614ms, SortExportsSeekfreeInner=0.240687ms, SortExportsSeekfree=0.003312ms, BuildDependencyMap=0.008937ms, SerializeImportMap=0.002977ms, SerializeExportMap=0.002980ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.014570ms, SerializeExports=0.039067ms, SerializeBulkData=0.007614ms, AsyncWrite=0.054959ms, UnaccountedTime=0.074822ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, AllOfLoadPackage_Duration=169.587731ms, AllOfLoadPackage_HitCount=780, ResolveRedirectors_Duration=0.050314ms, ResolveRedirectors_HitCount=780, CacheForCookedPlatformData_Duration=83.251916ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043370ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.247642ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.974663ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_326, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId8509FEE04256E90A05B90B81D9D035F7_160, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=81.900490ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId5761980B40FF6E9EBDC161827799A901_157, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.090051ms, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionId847D1FF64FACBBEA883FF99E62B9E9FB_130, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.10.28-21.45.41, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.208244ms, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_252, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.015892ms, FlushStreamingFunc=0.003975ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.149976ms, TagPackageExports=0.051979ms, BeginCacheForCookedPlatformData=0.036746ms, SerializeImports=0.055954ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003640ms, SerializeSummary=0.009272ms, SerializeNames=0.015888ms, SerializeGatherableTextData=0.001989ms, BuildExportMap=0.009269ms, SortExportsNonSeekfree=0.003643ms, SortExportsSeekfreeConstructor=0.010263ms, SortExportsSeekfreeInner=0.159245ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.112895ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012912ms, SerializeExports=0.070188ms, SerializeBulkData=0.008278ms, AsyncWrite=0.572089ms, UnaccountedTime=0.540636ms, RunGuid=RunID92CB4067408744C8191967981213F120
C:/Users/Matt/Documents/Unreal Projects/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, AllOfLoadPackage_Duration=0.061247ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.005960ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040721ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.015229ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.038401ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
SavePackageTransactionId20805E974E638F7690CCBDA32FF81A5C_253, Filename=C:/Users/Matt/Documents/Unreal Projects/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/ML_Plastic_Shiny_Beige_LOGO.uasset, FlushAsyncLoading=0.014566ms, FlushStreamingFunc=0.003312ms, BlockTillAllRequestsFinished=0.002980ms, ResetLoadersForSaveUnMarkAllObjects=0.135407ms, TagPackageExports=0.050321ms, BeginCacheForCookedPlatformData=0.003975ms, SerializeImports=0.143684ms, GatherLocalizableTextData=0.003640ms, MarkNames=0.008278ms, SerializeSummary=0.009932ms, SerializeNames=0.047013ms, SerializeGatherableTextData=0.001986ms, BuildExportMap=0.065882ms, SortExportsNonSeekfree=0.032116ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.403244ms, SortExportsSeekfree=0.003640ms, BuildDependencyMap=0.011917ms, SerializeImportMap=0.003643ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.002980ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018209ms, SerializeExports=0.047013ms, SerializeBulkData=0.008274ms, AsyncWrite=0.124481ms, UnaccountedTime=0.090383ms, RunGuid=RunID92CB4067408744C8191967981213F120
../../../Engine/Content/MobileResources/HUD/MobileHUDButtonFire.uasset, AllOfLoadPackage_Duration=4.270151ms, AllOfLoadPackage_HitCount=193, ResolveRedirectors_Duration=0.011262ms, ResolveRedirectors_HitCount=193, CacheForCookedPlatformData_Duration=20.530660ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043038ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.083100ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.205260ms, SaveCookedPackage_HitCount=1, RunGuid=RunID92CB4067408744C8191967981213F120
DDCTransactionIdC0BE4B444CC7A8DB87350287DECF0A42_327, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C200B7694C3FE53EBCE97592F5F41__DD39719A926D99A62CA71ADAF4DFF27A49AEF98C, StartTime=2015.10.28-21.45.41, HierarchicalDDC, Duration=0.009935ms, RunGuid=RunID92CB4067408744C8191967981213F120
