DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2015.11.20-16.10.33, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=0.546597ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, AllOfLoadPackage_Duration=3349.855058ms, AllOfLoadPackage_HitCount=78795, ResolveRedirectors_Duration=7.294770ms, ResolveRedirectors_HitCount=78795, CacheForCookedPlatformData_Duration=13182.751440ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.045687ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.021853ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=8.226763ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_52, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__FE122D897DB8CFC1BD6E6A25145CA15067EE654D, StartTime=2015.11.20-16.11.17, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.102632ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_53, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__FE122D897DB8CFC1BD6E6A25145CA15067EE654D, StartTime=2015.11.20-16.11.17, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056945ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_54, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__FE122D897DB8CFC1BD6E6A25145CA15067EE654D, StartTime=2015.11.20-16.11.17, HierarchicalDDC, Duration=0.169177ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_55, CachedDataProbablyExists, Parent=DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_54, StartTime=2015.11.20-16.11.17, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.147656ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_49, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__7BC10F1EBF127741E9A0E59B0E457BD19BEF7EC7, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.151630ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_50, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__7BC10F1EBF127741E9A0E59B0E457BD19BEF7EC7, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.045691ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_198, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Materials/M_UE4Man_ChestLogo.uasset, FlushAsyncLoading=0.012912ms, FlushStreamingFunc=0.003643ms, BlockTillAllRequestsFinished=0.003971ms, ResetLoadersForSaveUnMarkAllObjects=0.171166ms, TagPackageExports=0.995196ms, BeginCacheForCookedPlatformData=0.006624ms, SerializeImports=0.990894ms, GatherLocalizableTextData=0.003971ms, MarkNames=0.004966ms, SerializeSummary=0.010926ms, SerializeNames=0.087403ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.018209ms, SortExportsNonSeekfree=0.003975ms, SortExportsSeekfreeConstructor=0.008605ms, SortExportsSeekfreeInner=1.313359ms, SortExportsSeekfree=0.004634ms, BuildDependencyMap=0.008278ms, SerializeImportMap=0.004966ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.023503ms, SerializeExports=1.896370ms, SerializeBulkData=0.038736ms, AsyncWrite=0.409205ms, UnaccountedTime=0.117198ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_51, CachedDataProbablyExists, CacheKey=MATSM_984afa3849534faa8491540b994bd32e_PCD3D_SM4_3__BC5N_DEV_SL_NoDBufD022C857__7BC10F1EBF127741E9A0E59B0E457BD19BEF7EC7, StartTime=2015.11.20-16.11.21, HierarchicalDDC, Duration=0.138719ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_52, CachedDataProbablyExists, Parent=DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_51, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.124481ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002.uasset, AllOfLoadPackage_Duration=0.748217ms, AllOfLoadPackage_HitCount=20, ResolveRedirectors_Duration=0.000995ms, ResolveRedirectors_HitCount=20, CacheForCookedPlatformData_Duration=3.007773ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.055950ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.085745ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=5.837433ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_215, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5744A4EA10A6FE5409249D341EC1E95322B69B53, StartTime=2015.11.20-16.11.21, HierarchicalDDC, Duration=0.092041ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_216, CachedDataProbablyExists, Parent=DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_215, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.076145ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5744A4EA10A6FE5409249D341EC1E95322B69B53, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=7196 bytes, Retrieved=true, Duration=0.202946ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_57, CachedDataProbablyExists, Parent=DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_56, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.056941ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_58, GetCachedData, Parent=DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_56, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.113554ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_53, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__5AD3DCA0AFAC83E76132D8D53A95BD2C050769BB, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=1048841 bytes, Retrieved=true, Duration=1.698390ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_54, CachedDataProbablyExists, Parent=DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_53, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.065554ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_55, GetCachedData, Parent=DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_53, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.908125ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_31, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__E3D3579856648D1F8DCA5BDD01C6987E538A60EC, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=262407 bytes, Retrieved=true, Duration=0.981957ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_32, CachedDataProbablyExists, Parent=DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_31, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.054628ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_33, GetCachedData, Parent=DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_31, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.727031ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_56, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__67B80F628EF121BC40E03B7DA139A5D150A739C8, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=65799 bytes, Retrieved=true, Duration=0.248302ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_57, CachedDataProbablyExists, Parent=DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_56, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.064559ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_34, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_2AC27C7A445390576F5F4186A9FEA__3D83C383A70CA6EE4D239C1F5F4C92F755F43D53, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=16647 bytes, Retrieved=true, Duration=0.198308ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_58, GetCachedData, Parent=DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_56, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.114549ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_35, CachedDataProbablyExists, Parent=DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_34, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Duration=0.057604ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_36, GetCachedData, Parent=DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_34, StartTime=2015.11.20-16.11.21, FileDDCPath=C:/Users/Matt/AppData/Local/UnrealEngine/Common/DerivedDataCache, Retrieved=true, Duration=0.100315ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_199, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Blueprints/2D/Blueprints/Crest/Idle/Crest_Idle0002.uasset, FlushAsyncLoading=0.015229ms, FlushStreamingFunc=0.012252ms, BlockTillAllRequestsFinished=0.004634ms, ResetLoadersForSaveUnMarkAllObjects=0.459857ms, TagPackageExports=0.054624ms, BeginCacheForCookedPlatformData=0.037745ms, SerializeImports=0.071179ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.004303ms, SerializeSummary=0.010263ms, SerializeNames=0.014238ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.010263ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.009932ms, SortExportsSeekfreeInner=0.182420ms, SortExportsSeekfree=0.002980ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.015229ms, SerializeExportMap=0.003643ms, SerializeDependencyMap=0.002317ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012580ms, SerializeExports=0.052311ms, SerializeBulkData=0.518125ms, AsyncWrite=0.841249ms, UnaccountedTime=0.453565ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
../../../Engine/Content/MobileResources/HUD/MobileHUDButton2_on.uasset, AllOfLoadPackage_Duration=55.186108ms, AllOfLoadPackage_HitCount=206, ResolveRedirectors_Duration=0.017878ms, ResolveRedirectors_HitCount=206, CacheForCookedPlatformData_Duration=33.654947ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040390ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.082437ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=2.310209ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_217, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_80A9E59646847B4846ED6DAF42DFE__5B70D57A8D534632E772B83FEBF7B027FF5B8388, StartTime=2015.11.20-16.11.21, HierarchicalDDC, Duration=0.012252ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_37, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_80A9E59646847B4846ED6DAF42DFE__5B70D57A8D534632E772B83FEBF7B027FF5B8388, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=2244 bytes, Retrieved=true, Duration=32.379997ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_80A9E59646847B4846ED6DAF42DFE__308ACB6CF9A852BC5B9B8DC8909BB87E9FB70BD3, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=4358 bytes, Retrieved=true, Duration=0.068530ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_200, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDButton2_on.uasset, FlushAsyncLoading=0.010263ms, FlushStreamingFunc=0.003640ms, BlockTillAllRequestsFinished=0.003643ms, ResetLoadersForSaveUnMarkAllObjects=0.092700ms, TagPackageExports=0.054296ms, BeginCacheForCookedPlatformData=0.038072ms, SerializeImports=0.055950ms, GatherLocalizableTextData=0.002980ms, MarkNames=0.003643ms, SerializeSummary=0.010259ms, SerializeNames=0.016224ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.004303ms, SortExportsSeekfreeConstructor=0.010595ms, SortExportsSeekfreeInner=0.157259ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.006620ms, SerializeImportMap=0.002649ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001658ms, SerializeStringAssetReferenceMap=0.002317ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011917ms, SerializeExports=0.050984ms, SerializeBulkData=0.007946ms, AsyncWrite=0.056613ms, UnaccountedTime=0.142362ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
../../../Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, AllOfLoadPackage_Duration=50.997067ms, AllOfLoadPackage_HitCount=252, ResolveRedirectors_Duration=0.020858ms, ResolveRedirectors_HitCount=252, CacheForCookedPlatformData_Duration=28.880253ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.040393ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.078462ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=1.594104ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_218, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.11.20-16.11.21, HierarchicalDDC, Duration=0.014897ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_60, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__12CC74A7FD084DC5C96ADD95B3C1B5D07F3EA75C, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=3883 bytes, Retrieved=true, Duration=28.209169ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_59, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__B606B2F565A5A77F7F06349C41A955A7AAC7CE53, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=8454 bytes, Retrieved=true, Duration=0.111241ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId4931AA7E4BE36ABFDCB9AF809EBE41FD_38, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_C9D41DBE4C754F8B430E7DBADCD48__449C61C38D35E6152D40F0C16F230ECC2E23BCF8, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.187054ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_201, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/Engine/Content/MobileResources/HUD/MobileHUDDirectionPad3.uasset, FlushAsyncLoading=0.011589ms, FlushStreamingFunc=0.002980ms, BlockTillAllRequestsFinished=0.003640ms, ResetLoadersForSaveUnMarkAllObjects=0.096675ms, TagPackageExports=0.048336ms, BeginCacheForCookedPlatformData=0.036087ms, SerializeImports=0.053965ms, GatherLocalizableTextData=0.002649ms, MarkNames=0.003312ms, SerializeSummary=0.009269ms, SerializeNames=0.015229ms, SerializeGatherableTextData=0.001658ms, BuildExportMap=0.009600ms, SortExportsNonSeekfree=0.003971ms, SortExportsSeekfreeConstructor=0.009272ms, SortExportsSeekfreeInner=0.148982ms, SortExportsSeekfree=0.002649ms, BuildDependencyMap=0.005625ms, SerializeImportMap=0.002652ms, SerializeExportMap=0.002317ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001989ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.010923ms, SerializeExports=0.053301ms, SerializeBulkData=0.007614ms, AsyncWrite=0.052970ms, UnaccountedTime=0.135075ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, AllOfLoadPackage_Duration=0.044692ms, AllOfLoadPackage_HitCount=1, ResolveRedirectors_Duration=0.000332ms, ResolveRedirectors_HitCount=1, CacheForCookedPlatformData_Duration=0.003971ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.030458ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.014238ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=4.963737ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
SavePackageTransactionIdB248314847CF2684B610F6AFBD1EFE90_202, Filename=C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Saved/Cooked/WindowsNoEditor/MyProject19/Content/Mannequin/Character/Mesh/SK_Mannequin.uasset, FlushAsyncLoading=0.006955ms, FlushStreamingFunc=0.002649ms, BlockTillAllRequestsFinished=0.001986ms, ResetLoadersForSaveUnMarkAllObjects=0.169508ms, TagPackageExports=0.290349ms, BeginCacheForCookedPlatformData=0.006620ms, SerializeImports=0.153948ms, GatherLocalizableTextData=0.003975ms, MarkNames=0.006620ms, SerializeSummary=0.008941ms, SerializeNames=0.094686ms, SerializeGatherableTextData=0.001654ms, BuildExportMap=0.023838ms, SortExportsNonSeekfree=0.003640ms, SortExportsSeekfreeConstructor=0.007946ms, SortExportsSeekfreeInner=0.652209ms, SortExportsSeekfree=0.004638ms, BuildDependencyMap=0.007614ms, SerializeImportMap=0.006288ms, SerializeExportMap=0.003312ms, SerializeDependencyMap=0.001986ms, SerializeStringAssetReferenceMap=0.001986ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.015892ms, SerializeExports=1.587480ms, SerializeBulkData=0.024501ms, AsyncWrite=0.977319ms, UnaccountedTime=0.239365ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
C:/Users/Matt/Documents/GitHub/P3NGUIN/MyProject19/Content/Mannequin/Character/Materials/MaterialLayers/T_ML_Rubber_Blue_01_N.uasset, AllOfLoadPackage_Duration=9.599715ms, AllOfLoadPackage_HitCount=276, ResolveRedirectors_Duration=0.024501ms, ResolveRedirectors_HitCount=276, CacheForCookedPlatformData_Duration=32.692857ms, CacheForCookedPlatformData_HitCount=1, UnsolicitedMarkup_Duration=0.043701ms, UnsolicitedMarkup_HitCount=1, SavePackageCacheForCookedPlatformData_Duration=0.117529ms, SavePackageCacheForCookedPlatformData_HitCount=2, SaveCookedPackage_Duration=26.409805ms, SaveCookedPackage_HitCount=1, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdB57B528D4F68ECCCCDA5F2BC20A0C4A6_219, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.20-16.11.21, HierarchicalDDC, Duration=0.012912ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionIdE1626F6146D66725DA7A40A2861623ED_61, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___CF70F1551B9B3BAA91EF94E1C1B6B6F013D72556, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=6882 bytes, Retrieved=true, Duration=0.139378ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
DDCTransactionId1FCC2EC74508F2F23C5A9596607FFFB0_60, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BC5_660726A047C2927550383F8D31513001___E4261310C6827BE0699E0E38E182C3B841FFD2EB, StartTime=2015.11.20-16.11.21, HierarchicalDDC, DataSize=262403 bytes, Retrieved=true, Duration=26.457478ms, RunGuid=RunID8E89A4264BCBFD624303FE8F45BF2661
